id,platform,location,address,google_place_id,sentiment_score,crowdedness,vibe_tags,original_text,source_url,created_at
190,ifoodie,湘鼎坊,106臺北市大安區基隆路二段184巷1號,ChIJa4KblDOqQjQRA8xdL09TJUw,0.8,0.5,"food,restaurant,chinese cuisine",湘鼎坊｜蔣經國御廚掌杓的老字號湘菜！砂鍋魚頭、豬腳必點，招牌菜強到需要預訂,,2026-04-24 03:00:04
193,ifoodie,魯肉財,104臺北市中山區興安街51-4號,ChIJWd04KQCrQjQRAycSdayd0tE,0.8,0.5,"delicious,comfortable",魯肉財 ~ 傳承三代魯肉飯，好吃的雞魯飯、紅燒肉，便當菜色豐富，用餐環境很舒適,,2026-04-24 03:00:06
194,ifoodie,何家百年祖傳排骨酥,108臺北市萬華區貴陽街二段110號,ChIJnRubrg6pQjQRjNk11WYljsE,0.5,0.5,"food,traditional",何家百年祖傳排骨酥，家傳四代百年秘醬排骨酥！,,2026-04-24 03:00:07
195,ifoodie,早點初發-內湖店,11474臺北市內湖區環山路二段46號,ChIJEUbm02qtQjQRXTBUmIz_a54,0.8,0.5," Delicious,Nostalgic,Affordable,Adorable",滿滿懷舊感的清爽美味又好吃的早餐 /東西平實價格划算 「早點初發-內湖店」/貓咪厚片吐司超可愛,,2026-04-24 03:00:09
197,ifoodie,羊成小館,100臺北市中正區忠孝東路二段80號,ChIJUUgeDnupQjQRgq7eGrd-818,0.8,0.5,"food,chinese cuisine",羊成小館｜傳承廣東楓林小館的台北粵菜館必點芋泥香酥鴨與瓊山豆腐,,2026-04-24 03:00:11
199,ifoodie,大王漢寶殿,103臺北市大同區南京西路25巷18-1號,ChIJ_bLfb2mpQjQRk7aiaqiFO88,0.8,0.8,"trendy,busy,delicious",大王漢寶殿｜看起來很文青天天客滿的中山站早餐，價格很美而美可是餐點根本是頂規,,2026-04-24 03:00:13
200,ifoodie,毓鮨割烹 重慶南店,10046臺北市中正區重慶南路一段141號,ChIJQdyLrC-pQjQRoFoFKoif9Ss,0.8,0.5,"Japanese food,high CP value,recommended",Google4.5顆星以上評價是許多人心中的高 CP 值日料餐廳｜毓鮨割烹 重慶南店,,2026-04-24 03:00:15
201,ifoodie,霞海城隍廟,103臺北市大同區迪化街一段61號,ChIJ58RTchSpQjQR0nPhT8U-bWk,0.8,0.5,"afternoon tea,food,relaxation",霞海城隍廟旁必吃下午茶，私推酥脆肉嗲,,2026-04-24 03:00:16
202,ifoodie,蔥海手工蔥油餅,105臺北市松山區饒河街58號,ChIJddVUjpmrQjQRm1cHZuH4QPg,0.8,0.5,"food,recommended,generous",蔥海手工蔥油餅 老闆豪邁給蔥不手軟！菜單推薦必點牛肉捲餅脆皮蛋餅,,2026-04-24 03:00:18
204,ifoodie,Green Door Bar,104臺北市中山區德惠街6-1號號1樓,ChIJK_qldEWpQjQRGtIGxtGbJ5c,1.0,0.5,"food,bar,drinks",Green Door Bar 綠門老酒吧 老饕封為台北最強炸雞！披薩炒蛤蜊都好吃,,2026-04-24 03:00:21
205,ifoodie,阿源煎餅,10491臺北市中山區四平街31號,ChIJe7f61WCpQjQRk_4PWAX8s9c,0.8,0.8,"food,popular,trendy",阿源煎餅｜從路邊攤賣到開店！松江南京站人氣超狂50元爆餡煎餅,,2026-04-24 03:00:22
206,ifoodie,吞pop 香港蛋塔專門店,104628臺北市中山區雙城街17巷16號,ChIJM3PZZACpQjQRtlSciMlC7ac,0.5,0.5,"food,dessert",吞pop 香港蛋塔專門店 曲奇蛋塔 雞肉派 晴光商圈,,2026-04-24 03:00:24
207,ifoodie,富善雞湯麵舖,105臺北市松山區光復北路11巷54號,ChIJJYCBUgCrQjQRpuH-CMvmjpI,1.0,0.5,"food,new_opening,high_value",新開幕！富善雞湯麵舖.西門町必吃濃郁老母雞湯！八小時慢熬精華，內用竟然還有豆花、霜淇淋吃到飽？超高 CP 值!,,2026-04-24 03:00:25
208,ifoodie,小丁豆漿店,112臺北市北投區明德路172號,ChIJ6_Hl3o6uQjQRAwnMvy6dOMY,0.8,0.5,"food,breakfast,traditional",小丁豆漿店｜必點肉餅跟韭菜盒子！開業40年的北投石牌好吃豆漿店,,2026-04-24 03:00:27
210,ifoodie,何家百年祖傳排骨酥,108臺北市萬華區貴陽街二段110號,ChIJnRubrg6pQjQRjNk11WYljsE,0.8,0.7,"food,popular,recommended",何家百年祖傳排骨酥｜傳承四代秘製醃料神出鬼沒的排骨酥，沒預訂真的買不到！,,2026-04-24 03:00:28
212,ifoodie,老上海包子萬華萬大店,108臺北市萬華區萬大路225號,ChIJoUOjZwCpQjQRZ9rhyixVLcw,0.8,0.8,"food,popular,traditional",老上海包子萬華萬大店｜台北老麵包子推薦，萬大路美食必吃，現包現蒸一開賣就有人排隊,,2026-04-24 03:00:33
215,ifoodie,順園小館,100臺北市中正區汀州路三段281號,ChIJoRPjyYqpQjQRLileViO9FZw,0.5,0.5,"food,restaurant,northern cuisine",順園小館，來自北方麵食老字號家常菜館！,,2026-04-24 03:00:44
219,ifoodie,徐淮人家姊妹店,10491臺北市中山區遼寧街45巷2號,ChIJr7qMot6rQjQRhcpmY3_C3-Q,0.8,0.5,"delicious,generous portions",徐淮人家姊妹店！爆料肉夾饃超澎湃，大份量咖哩米線兩人吃都夠,,2026-04-24 03:00:57
220,ifoodie,華承軒 麵館,104001臺北市中山區中山北路一段136號,ChIJnbvFuVCpQjQRaCDyrd1Wp-c,1.0,0.5,"delicious,noodle,Taiwanese cuisine",華承軒 麵館．台北中山美食｜中山區最強「扯麵」！金華火腿雞湯麵濃郁爆表！椒麻擔擔麵香麻Ｑ彈！手工現扯麵條筋道十足！捷運中山站～中肯‧食記！,,2026-04-24 03:01:00
221,ifoodie,朵頤牛排新光站前店,100507臺北市中正區忠孝西路一段66號13 樓,ChIJB7N4QSmpQjQR2RZ3aZpJpMY,0.8,0.5,"food,buffet",牛排、龍蝦主餐任選 澎湃自助吧爽吃 朵頤牛排新光站前店｜台北車站吃到飽,,2026-04-24 03:01:04
225,ifoodie,Pastaio Noodle Cafe,105臺北市松山區敦化北路199巷2弄19號,ChIJgRcaTPerQjQRsBHoPDTQXbI,0.8,0.7,"delicious,trendy,cafe",Pastaio Noodle Cafe｜創意義大利麵＋極厚布蕾吐司，結合咖啡館與餐酒館風格的小巨蛋人氣餐廳 @兔兒毛毛姊妹花,,2026-04-24 03:01:15
227,ifoodie,黑老闆胡椒餅,104臺北市中山區伊通街98-1號,ChIJa3rNNdivQjQRMKfFW2W5x40,0.8,0.8,"foodie,popular,new_arrival",黑老闆胡椒餅｜罕見墨西哥辣椒口味，新餅一出爐立刻被掃光,,2026-04-24 03:01:22
228,ifoodie,饌堂黑金滷肉飯雙連店,103臺北市大同區雙連街55號1樓,ChIJK53TViCpQjQRjkSn3eRMlOo,0.8,0.5,"food,trendy",饌堂黑金滷肉飯雙連店，台北文青風滷肉飯專賣店，捷運雙連站美食，雙連站黑金滷肉飯,,2026-04-24 03:01:25
229,ifoodie,台北車站,100臺北市中正區黎明里,ChIJcYy0Y3KpQjQRXiW_s2lGln8,0.8,0.5,"sweet,new,Taiwan",台北車站新開幕！來自台中的超人氣甜點，只賣一種檸檬千層蛋糕,,2026-04-24 03:01:29
232,ifoodie,品司和食,10448臺北市中山區天祥路48巷1號1樓,ChIJL3HOlOypQjQRB9_Xn8T5lfs,0.8,0.8,"Busy,Popular,Japanese Food",品司和食｜民權西路站旁低調和食，平日中午也客滿的高CP名店,,2026-04-24 03:01:37
237,ifoodie,台北福華大飯店珍珠坊,106臺北市大安區仁愛路三段160號2樓,ChIJRW2USNGrQjQRCr_458UOPX0,0.8,0.8,"food,Chinese cuisine,buffet",台北福華大飯店珍珠坊｜超過60道現點現做港點粵菜吃到飽！平日午餐竟然也坐滿滿 @布雷克的出走旅行視界,,2026-04-24 03:01:53
238,ifoodie,趙東園排骨專賣店,108臺北市萬華區開封街二段49號,ChIJj4eX3g6pQjQR0hJSDhWJ9ro,0.9,0.5,"food,delicious",趙東園排骨專賣店，現炸的酥香排骨就是美味，西門町美食(姊姊食記),,2026-04-24 03:01:56
239,ifoodie,仁愛魚丸冬粉,106臺北市大安區復興南路一段340巷32號,ChIJQ1VZDtSrQjQRvJ9M9EJ07f4,1.0,0.5,"food,recommendation,delicious",【大安區美食】仁愛魚丸冬粉，魚丸大顆好吃，必加辣高麗菜跟半熟蛋推薦(菜單),,2026-04-24 03:02:00
241,ifoodie,大黑松小倆口博愛門市,100臺北市中正區博愛路99號,ChIJP0MLdAupQjQRJYAXpx2bqRA,0.8,0.5,"food,trendy",70年台北老店出爐秒殺「現烤起酥蛋糕」!超大一條只要$150!大黑松小倆口博愛門市限定,,2026-04-24 03:02:07
243,ifoodie,六小時麵包店,112臺北市北投區尊賢街218巷23弄12號,ChIJlZiukPyvQjQRwY2JKsk7WP8,0.5,0.5,"popular,limited_time",六小時麵包店｜只賣早上六小時的高CP值麵包，晚來真的會買不到,,2026-04-24 03:02:13
246,ifoodie,白蘭市場,106臺北市大安區安居街9巷,ChIJz-KV4TaqQjQRZ8ZF49xq70w,0.8,0.5,"food,affordable,delicious",【大安食記】生魚片專賣店，白蘭市場巷內的無名生魚片店家，低調實惠平價好吃，六張犁站走路12分鐘(菜單) – MayaWang 麻亞愛吃喝玩樂,,2026-04-24 03:02:22
247,ifoodie,燒肉九州魂,10491臺北市中山區中山北路一段83巷16號之3號,ChIJicvHbX2pQjQRDlw6KQNU70o,0.5,0.5,"food,restaurant,japanese cuisine",中山區超值和牛燒肉套餐『燒肉九州魂』菜單、日本藝人夢多開的燒肉店、嚴選日本宮崎和牛燒肉,,2026-04-24 03:02:25
248,ifoodie,TaSweet菓子屋,106臺北市大安區瑞安街224號,ChIJV5n90JbnZzQRKYyeqCvIPYM,0.8,0.5,"sweet treats,strawberry cake,European pastry",大安區人氣歐洲蛋糕捲『TaSweet菓子屋』一週只開三天的神級草莓蛋糕,,2026-04-24 03:02:29
249,ifoodie,家傳美味小館,111臺北市士林區德行東路109巷90號(邊間第二間公園旁)-家傳美味小館,ChIJ74SEfRupQjQRL8nUEOoy8Q8,1.0,0.5,"delicious,hidden_gem,noodles,taipei_eats",【家傳美味小館】藏身巷弄的超猛麻醬麵，吃上一口直接納入再訪名單｜台北天母美食推薦｜士林區/捷運芝山站(菜單),,2026-04-24 03:02:33
253,ifoodie,心潮仙宮 Taiwanese Cuisine & Wine Bar,110臺北市信義區松智路17號4樓,ChIJ3SzTNQCrQjQRtiL-V5VidmE,1.0,0.5,"trendy,recommended,creative",必比登推薦復古摩登新時尚｜心潮仙宮 Taiwanese Cuisine & Wine Bar 創意台式宴席菜,,2026-04-24 03:02:46
254,ifoodie,惠Q潤餅,100臺北市中正區臨沂街73-1號,ChIJXTKBK3ipQjQRIKN5nqhg794,1.0,1.0,"food,queue,recommended",【東門美食】惠Q潤餅，市場內超排隊名店，極度好吃推薦(菜單),,2026-04-24 03:02:50
255,ifoodie,老眷村煎餅,115臺北市南港區興中路56巷27號,ChIJxc4201-rQjQRHdxxBYw0-rw,0.8,0.7,"food,queuing,recommended",【南港美食】老眷村煎餅，巷弄的排隊店，大單直接訂兩百個高麗菜、紅豆超推薦(推薦),,2026-04-24 03:02:53
260,ifoodie,仁愛魚丸冬粉,106臺北市大安區復興南路一段340巷32號,ChIJQ1VZDtSrQjQRvJ9M9EJ07f4,0.8,0.5,"food,traditional,noodle",仁愛魚丸冬粉｜巷弄內飄香數十年的古早味，半熟蛋與辣高麗菜乾是靈魂,,2026-04-24 03:03:07
262,ifoodie,Fourninetine Bakery 南京三敏店,105臺北市松山區八德路四段245巷32弄22號ㄧ樓,ChIJK_opspWrQjQR-_5aYDxDXBw,0.8,0.5,"food,cafe,afternoon tea",台北最好吃的可頌『Fourninetine Bakery 南京三民店』品項價格、松山下午茶推薦,,2026-04-24 03:03:13
264,ifoodie,習瑞鎮商行XJZ living firm,106臺北市大安區信義路二段196號5樓,ChIJ4evX5papQjQRArt-r5T2Vd0,0.5,0.5,"newly opened,coffee",東門站新開幕『習瑞鎮商行XJZ living firm』質感咖啡廳、菜單,,2026-04-24 03:03:20
268,ifoodie,蔣記家薌麵,106臺北市大安區四維路208巷18之1號1樓,ChIJAWZ_6i2qQjQRqsm-OfE9RcI,0.8,0.5,"food,recommended,hidden_gem",蔣記家薌麵，低調在成功國宅巷弄內的樸實眷村美味，推薦熗鍋麵及各式小菜，科技大樓站走路8分鐘(菜單) – MayaWang 麻亞愛吃喝玩樂,,2026-04-24 03:08:52
269,ifoodie,真福記脆皮烤鴨餐廳,105臺北市松山區健康路3巷2號,ChIJDZkyvOmrQjQRapA6A1wfqMs,1.0,0.5,"delicious,satisfying,gatherings",真福記脆皮烤鴨餐廳｜一鴨三吃超滿足，小巨蛋最強聚餐桌菜,,2026-04-24 03:08:54
270,ifoodie,喫飯食堂,106臺北市大安區永康街8巷5號,ChIJv7oLPIypQjQRzqh7ryK1me0,0.8,0.5,"taiwanese cuisine,restaurant,foodie,delicious",喫飯食堂｜2、3人就能享受的古早味台菜餐館！又脆又嫩的煎豬肝一吃就愛上！芋泥控必點外酥內綿招牌芋頭捲！大安區美食推薦、大安區小吃推薦、大安區聚餐推薦、大安區聚餐、東門捷運站美食、大安森林公園美食、台北聚餐推薦 – 佛系旅遊筆記,,2026-04-24 03:08:55
274,ifoodie,小肥小吃店,105臺北市松山區南京東路五段250巷2弄2號,ChIJB8lgmparQjQR7D3TbiHpOsY,0.8,0.5,"food,restaurant,hidden gem",小肥小吃店｜藏在南京三民站巷弄裡的傳說中五百萬便當是許多名人推薦,,2026-04-24 03:08:58
277,ifoodie,富特士多早餐店 FOOTD STORE,10841臺北市萬華區昆明街274號1樓,ChIJX29JK0GpQjQRwQIqsO4CAeU,1.0,0.5,"food,breakfast,delicious",西門早餐『富特士多早餐店 FOOTD STORE』超好吃港式早餐、奶油脆朱、沙嗲牛肉、奶酥厚片都很強,,2026-04-24 03:09:01
279,ifoodie,泰市場大直英迪格店,104053臺北市中山區植福路200號台北大直英迪格酒店4F4樓,ChIJcWK-SmatQjQRL7lvJHO0sFk,0.8,0.5,"Thai food,buffet",泰市場大直英迪格店，經典泰式吃到飽餐廳！2025價格！,,2026-04-24 03:09:03
283,ifoodie,餡老滿南港旗艦店,115臺北市南港區經貿二路66號2 樓,ChIJ2UiM5KesQjQRVScr2ns4Dxs,0.8,0.5,"chinese food,family gathering,parking available",餃子個頭大口味特別，宮庭菜和特色中式熱炒，尾牙春酒家庭聚會聚餐好停車推薦｜餡老滿南港旗艦店,,2026-04-24 03:09:08
284,ifoodie,雅力根坊,111臺北市士林區中山北路五段511號,ChIJMYUYe6OuQjQRAlyMtXgzNLs,0.5,0.5,"food,dessert,affordable",士林老字號蛋糕店『雅力根坊』超濃乳酪條只要32元,,2026-04-24 03:09:09
285,ifoodie,Super Thai,108臺北市萬華區昆明街95號1樓,ChIJlxUNH0SpQjQRhCCzy1tP6qc,0.5,0.5,"Thai food,restaurant",西門美食｜超泰 泰國餐廳Super Thai food อาหารไทย｜泰國網紅私房泰式料理口袋推薦,,2026-04-24 03:09:11
286,ifoodie,濟南鮮湯包,106臺北市大安區濟南路三段20號,ChIJFXOByn2pQjQRchJYlGYxFeU,1.0,0.5,"food,Taiwanese cuisine,popular",濟南鮮湯包｜超過三千則評價許多名人愛店必點台北最好吃的東坡肉,,2026-04-24 03:09:12
288,ifoodie,燔之亭燒肉場,105臺北市松山區延吉街30巷4號,ChIJJy1gHHmpQjQRD7btK9kN0qA,1.0,0.5,"food,BBQ,satisfying",夠份量豬雞烤肉饗宴＋招牌烤半雞超滿足 燔之亭燒肉場｜台北東區無菜單料理,,2026-04-24 03:09:14
289,ifoodie,台北行天宮站甜點咖啡廳,10491臺北市中山區松江路330巷1號,ChIJK5l2R1mpQjQR4zD198c6jWM,0.8,0.5,"sweet,coffee,dessert",台北行天宮站甜點咖啡廳-4K手作烘焙被提拉米蘇覆蓋的可頌,,2026-04-24 03:09:15
297,ifoodie,老攤鐵板燒,111台北市士林区基河路101號B1美食街 35/36/37號攤位,ChIJU6YcwLGuQjQRH3TcyZO7sVA,0.8,0.5,"night_market,food,affordable",老攤鐵板燒｜近40年歷史夜市老牌平價鐵板燒，鐵板牛排外加白飯、湯、飲料無限量供應只要190元,,2026-04-24 03:09:27
301,ifoodie,陳記米糕,"No, No. 150號吳興街信義區臺北市110",ChIJP8NZCbWrQjQRepyIHHssizs,0.8,0.5,"food,affordable,recommendation",台北爆料佛跳牆只要130元『陳記米糕』菜單、信義區吳興街小吃推薦,,2026-04-24 03:09:39
303,ifoodie,成吉思汗烤羊肉名店,10491臺北市中山區中山北路二段74號,ChIJY5kVbQCpQjQRvwPwS-iJBOs,0.8,0.5,"food,restaurant,lamb",北海道旭川成吉思汗烤羊肉名店登台，可吃七分熟的超鮮嫩羊肉,,2026-04-24 03:09:47
305,ifoodie,曉迪筒仔米糕,100臺北市中正區中華路二段307巷22號,ChIJy5-CzqSpQjQR0m1XOVI8Mjk,1.0,0.5,"food,local,recommended",曉迪筒仔米糕，在地人狂推滷肉飯、排骨酥湯、米糕必吃三寶,,2026-04-24 03:09:52
308,ifoodie,就饗鐵板燒,106臺北市大安區忠孝東路四段49巷4弄10號,ChIJm2Bv02qrQjQRIQpq_XwzGOs,0.8,0.5,"food,Buffet,all-you-can-eat",就饗鐵板燒， 無限青菜飲料吃到飽，還免服務費,,2026-04-24 03:10:03
310,ifoodie,曹氏家司機食堂,100臺北市中正區羅斯福路四段52巷16弄11號,ChIJJTKyidOpQjQRyyd0Tv8NdFo,0.8,0.5,"food,recommendation,traditional",曹氏家司機食堂，道地香濃豬肉湯飯，酥脆海鮮煎餅推薦,,2026-04-24 03:10:10
311,ifoodie,西門町唐吉訶德,108臺北市萬華區武昌街二段56號,ChIJg3-AntmpQjQRWPdF7oc9-FM,0.8,0.5,"food,korean_cuisine,buffet",2026台北西門町美食推薦｜江陵阿嬤x甩鍋雞雙品牌韓式料理吃到飽｜50樣美食自助吧韓式料理吃到爽，西門町唐吉訶德4F美食推薦，台北萬華區吃到飽推薦,,2026-04-24 03:10:14
317,ifoodie,林家蔬菜羊肉爐,104臺北市中山區吉林路327號,ChIJx-WJMVqpQjQRW9kBZJUgJss,1.0,0.5,"food,mutton hot pot,Michelin recommended",林家蔬菜羊肉爐，米其林推薦的好吃國產溫體羊肉爐,,2026-04-24 03:10:33
318,ifoodie,鵝娘去骨鵝肉,104臺北市中山區建國北路二段151巷24號,ChIJ3Uhcv7arQjQRh55kvIBMbq0,0.8,0.5,"food,restaurant,delicious",台北巷弄內高CP值的「鵝娘去骨鵝肉」各種部位的鵝肉料理一次擁有！,,2026-04-24 03:10:37
320,ifoodie,圓環魯肉飯,111臺北市士林區德行東路150號,ChIJ34R-H5uuQjQR63KcC-GkI-s,1.0,0.5,"food,popular,local",圓環魯肉飯｜在地人氣便當店，大雞腿現炸超酥脆必點,,2026-04-24 03:10:43
321,ifoodie,朵頤牛排台北新光站前店,100507臺北市中正區忠孝西路一段66號13 樓,ChIJB7N4QSmpQjQR2RZ3aZpJpMY,0.8,0.5,"food,buffet,luxe",朵頤牛排台北新光站前店》728元起Prime牛排百匯自助吧吃到飽龍蝦海陸雙饗,,2026-04-24 03:10:46
322,ifoodie,馮校長老火鍋台灣首店,106臺北市大安區延吉街157-1號,ChIJtwzGGmWrQjQRTO5settlAuk,0.8,0.9,"popular,trendy,delicious",馮校長老火鍋台灣首店，成都爆紅火鍋店，日均翻桌15輪，排隊5小時，連黃仁勳都吃過！,,2026-04-24 03:10:50
325,ifoodie,蝦味鮮,105臺北市松山區八德路四段667號,ChIJR-asWZmrQjQRmXGv2D7OEeM,0.8,0.5,"food,recommended,award-winning",三訪也不膩！神級滷肉飯得獎實力，這碗真的有夠狂！⎜新北市新店區 蝦味鮮蝦仁排骨飯,,2026-04-24 03:10:59
327,ifoodie,北門蝦仁飯·煲湯,103臺北市大同區天水路2-4號,ChIJZ8M90UqpQjQRF4SLCZnGD8Q,0.9,0.5,"food,delicious,recommended",北門蝦仁飯·煲湯｜半熟蛋蝦仁飯邪惡爆汁，一口吃下超銷魂,,2026-04-24 03:11:05
328,ifoodie,儂安益麵館,10491臺北市中山區農安街83號,ChIJR4G1XlqpQjQRkBzOJHsTdzo,0.8,0.5,"food,noodles,tasty",【中山國小美食小吃】儂安益麵館 75年古早味麵食館！菜單推薦全套乾麵+餛飩湯老饕吃法,,2026-04-24 03:11:09
329,ifoodie,君曜雞湯,110臺北市信義區信義路四段393號,ChIJD5nUagCrQjQRifr0hJF5Yio,1.0,0.5,"food,hot_pot,taiwanese_cuisine",最強台北雞湯火鍋 日本和牛、活龍蝦 滿滿膠質的銷魂滋味 君曜雞湯｜,,2026-04-24 03:11:12
332,ifoodie,芙蓉燒包,115臺北市南港區昆陽街81號,ChIJO9aVdmSpQjQR9mOKpAs3CjU,0.8,0.5,"food,malaysian cuisine",大馬人認證！外香酥、內濕潤，馬來西亞「芙蓉燒包」台北就吃的到,,2026-04-24 03:11:22
334,ifoodie,台北新光站前店,100臺北市中正區忠孝西路一段66號,ChIJcwMa3HKpQjQRDEzzZzYIn-M,0.8,0.5,"buffet,vegetarian,foodie",果然匯台北新光站前店》100多道蔬食Buffe無限供應7道新光站前限定菜色吃到飽攻略,,2026-04-24 03:11:29
335,ifoodie,Ashin阿鑫 (阿鑫小料理),105臺北市松山區民權東路三段160巷19弄36號,ChIJt8Z3vzOrQjQRe3eOIG77rO8,0.8,0.8,"Japanese food,exclusive,trendy",Ashin阿鑫 (阿鑫小料理) | 日式無菜單料理，預約困難店感恩有揪,,2026-04-24 03:11:32
339,ifoodie,遼寧街黑麻糬,104臺北市中山區遼寧街79號,ChIJPccehd6rQjQRv3NslF1M4NI,0.8,0.5,"sweet,foodie,dessert",黑麻糬｜遼寧街必吃甜點！超狂30種口味手工麻糬，草莓大福真的有夠腰瘦大顆,,2026-04-24 03:11:43
341,ifoodie,高麗園韓式料理,100臺北市中正區市民大道三段2號9樓,ChIJMVLcV2OpQjQR9OML4tACUk0,0.5,0.5,"food,korean,buffet",高麗園韓式料理吃到飽三創店,,2026-04-24 03:11:49
344,ifoodie,三味麵食,100臺北市中正區桃源街14號,ChIJAR03thmpQjQRZOTZJ5RjSDE,0.8,0.5,"food,satisfaction,delicious",三味麵食，厚實排骨配一碗餛飩湯超滿足，捷運西門站美食(姊姊食記),,2026-04-24 03:11:58
348,ifoodie,老北一菜盒店,110臺北市信義區莊敬路407號,ChIJ11_N3UOrQjQRVwmIeU_nFWQ,1.0,0.5,"food,restaurant,taiwanese cuisine",信義區｜老北一菜盒店，隨便點都好吃的超強乾烙餅店,,2026-04-24 03:12:11
349,ifoodie,Skylark洋食芳鄰,10046台北市中正区怀宁街90號1樓,ChIJy9yiTQupQjQRD2XanAsuQOc,0.8,0.5,"family-friendly,foodie,restaurant",家庭聚餐首選 牛排、早午餐，麵包吃到飽 Skylark洋食芳鄰｜士林站美食,,2026-04-24 03:12:15
